X,Y,Z
570249.859075,4757080.36928,-19.8817905816
566723.391143,4758115.80798,6.229823865759999
563196.945479,4759151.22655,31.0877545066
559670.5211560001,4760186.6256,25.2649061146
556144.1171,4761222.00575,-8.544093599089999
552617.732321,4762257.36766,-37.801052269
549091.365985,4763292.71194,-47.3274908396
545565.0169609999,4764328.03923,-42.569453636599995
542038.684428,4765363.35015,-38.0619211743
538512.367267,4766398.64535,-46.0517099256
534986.064594,4767433.92544,-58.08954030140001
531459.775453,4768469.19107,-63.394322794
527933.49882,4769504.44286,-59.1911840887
524407.233677,4770539.68143,-45.4093297524
520880.979162,4771574.907430001,-31.835691400500004
517354.73426899995,4772610.12149,-25.0444378662
513828.49799799995,4773645.32424,-19.6923058591
510302.269354,4774680.51629,-24.613315943200003
506776.047424,4775715.69828,-40.537694503400004
503249.83115100005,4776750.87086,-60.933311224700006
499723.61971000006,4777786.034630001,-81.504373004
496197.411903,4778821.19026,-100.939613402
492671.20699399995,4779856.33834,-113.632440284
489145.00387200003,4780891.47953,-113.541025765
485618.80158500007,4781926.614440001,-102.84073591399999
482092.599188,4782961.74371,-87.92085341379999
478566.395664,4783996.86797,-73.3708542074
475040.190079,4785031.98785,-59.1635568666
471513.98150600004,4786067.10398,-49.1479317746
467987.768794,4787102.217,-40.0890181268
464461.55118,4788137.32751,-32.3819364506
460935.32752600004,4789172.43618,-25.1198260827
457409.097004,4790207.54362,-20.178940489000002
453882.85856400005,4791242.65046,-15.3137169037
450356.611163,4792277.75734,-10.1155157838
446830.35399,4793312.86487,-6.22900084362
443304.085939,4794347.9737,-3.56422490705
439777.806059,4795383.08446,-1.78749532933
436251.513407,4796418.1977699995,0.66835620728
432725.20696899993,4797453.314259999,3.0415753315
429198.88589000003,4798488.43458,4.11624914618
425672.549015,4799523.55934,6.6001745862
422146.195502,4800558.689180001,9.70412380208
418619.82436100004,4801593.82472,11.6257910103
415093.43460700003,4802628.9666,14.825916841500002
411567.025189,4803664.11546,17.0231836743
408040.595285,4804699.27191,18.6048098422
404514.143778,4805734.43659,21.054973369200003
400987.66971,4806769.6101400005,23.8870000614
397461.17220100004,4807804.79318,25.147660246399997
393934.650229,4808839.986330001,24.7682173209
390408.102852,4809875.19024,22.3306034675
386881.528982,4810910.40553,18.3423465688
383354.92776500003,4811945.63285,15.5012915822
379828.29820300004,4812980.8728,11.768513394200001
376301.6393,4814016.1260400005,8.018993911399999
372774.95006999996,4815051.393180001,5.85350410755
369248.22953,4816086.67484,3.40576096718
365721.476781,4817121.97169,2.16909238005
362194.69077600003,4818157.28434,2.88512200015
358667.870552,4819192.613419999,3.5532511471099997
355141.015151,4820227.959559999,4.31973162189
671484.063526,4723495.42072,29.562497574200002
667956.536221,4724531.71767,28.738204773299998
664429.059105,4725567.9763400005,29.723985100500002
660901.631147,4726604.19734,31.4940975946
657374.251472,4727640.38134,36.475490967
653846.91906,4728676.52895,38.960058093899995
650319.632975,4729712.640790001,41.1138985311
646792.392132,4730748.7175199995,43.8264749192
643265.195682,4731784.759769999,45.3432032191
639738.042629,4732820.7681599995,39.6827051805
636210.931985,4733856.743319999,23.506712163499998
632683.862765,4734892.68589,1.21615930187
629156.833918,4735928.5965,-11.051894336099998
625629.844623,4736964.4757900005,-16.0948195029
622102.893839,4738000.32438,-19.1089865611
618575.980608,4739036.1429,-20.7386361875
615049.103901,4740071.932,-25.8682820218
611522.262771,4741107.692290001,-35.1093372201
607995.456277,4742143.42442,-47.4012843623
604468.683409,4743179.12902,-51.225858133
600941.943238,4744214.80671,-48.087991243599994
597415.234766,4745250.45812,-43.020078325
593888.557001,4746286.0839,-37.3469121837
590361.908955,4747321.68465,-33.498033584
586835.289726,4748357.26105,-31.2721178477
583308.698263,4749392.813680001,-31.4216373356
579782.1336729999,4750428.34321,-36.188941339
576255.59492,4751463.85025,-39.4386722833
572729.081046,4752499.33543,-36.7295463913
569202.591103,4753534.7994,-23.6971452423
565676.124072,4754570.24278,1.2467860938
562149.679013,4755605.66619,26.9620602104
558623.25492,4756641.070280001,25.1447963181
555096.8508680001,4757676.45567,-9.00345409459
551570.465861,4758711.82299,-45.0734944052
548044.098909,4759747.17288,-60.593174214899996
544517.749107,4760782.50595,-57.9846807443
540991.4154,4761817.822869999,-53.5582842496
537465.0968180001,4762853.12423,-62.414544970600005
533938.792396,4763888.410680001,-73.4853724378
530412.501251,4764923.68286,-76.49129799720001
526886.222278,4765958.94137,-69.4666754257
523359.954608,4766994.18688,-49.8036126958
519833.69722200005,4768029.41999,-30.7506062322
516307.449112,4769064.64135,-18.4370259092
512781.20934700005,4770099.851559999,-13.3509999029
509254.97700699995,4771135.05129,-22.2421269639
505728.75102299993,4772170.24116,-42.3425233963
502202.530408,4773205.42178,-63.1886472455
498676.31433500006,4774240.5938,-80.6366367521
495150.10167799995,4775275.75784,-99.1513541876
491623.89154399995,4776310.91454,-112.45883575399999
488097.68297200004,4777346.06453,-113.19549358
484571.474854,4778381.208430001,-101.579036365
481045.266392,4779416.34688,-86.73456423809999
477519.056567,4780451.48051,-71.8424995913
473992.844364,4781486.60994,-57.425733218199994
470466.62877799995,4782521.73582,-46.62585470729999
466940.40888100007,4783556.85876,-38.3372301394
463414.183754,4784591.9794,-30.9450023862
459887.95233299996,4785627.09837,-23.928654376500003
456361.71370900003,4786662.2163,-18.7185684203
452835.46683,4787697.33383,-14.5196830179
449309.210801,4788732.45157,-11.0676467167
445782.944655,4789767.57015,-8.43249342139
442256.667358,4790802.69024,-5.48443273314
438730.377958,4791837.812419999,-0.8203216295829999
435204.07543,4792872.93735,3.15189795764
431677.758986,4793908.06566,6.0785391530999995
428151.427387,4794943.19797,6.786462735390001
424625.079932,4795978.334919999,7.9892425158
421098.715394,4797013.4771300005,9.82891624387
417572.333008,4798048.62523,11.613088832
414045.931636,4799083.77987,14.4590294876
410519.510448,4800118.94166,15.489500704200001
406993.068318,4801154.11123,16.029138172899998
403466.60442800005,4802189.28923,17.3874245642
399940.117665,4803224.4762699995,18.9563692322
396413.607147,4804259.67299,19.6766162435
392887.071924,4805294.880030001,20.1698301092
389360.510899,4806330.09801,18.9918956223
385833.92320900003,4807365.32755,16.1620364425
382307.307846,4808400.5693,13.1750105675
378780.663805,4809435.82388,9.60333834852
375253.990169,4810471.09193,5.76835583864
371727.285867,4811506.37408,4.21278564732
368200.55007,4812541.670940001,2.7173584039999996
364673.781645,4813576.98316,3.78186852503
361146.979772,4814612.31138,5.55977119274
357620.143331,4815647.65621,5.00788039548
354093.271439,4816683.0183,4.7870698664699995
670436.64964,4719949.80939,28.563508667399997
666909.131399,4720986.10526,28.1037968506
663381.6631,4722022.36305,28.160759512800002
659854.2437069999,4723058.58336,30.118454573
656326.872264,4724094.76684,37.723281342199996
652799.547823,4725130.91413,42.9938081589
649272.269367,4726167.0258599995,43.5475062706
645745.035957,4727203.10265,46.8495896692
642217.8465890001,4728239.14514,49.377917013
638690.700263,4729275.153969999,46.4630876512
635163.596135,4730311.12975,34.4107566801
631636.533066,4731347.07314,17.5992414083
628109.510227,4732382.98475,3.0857626956999997
624582.526565,4733418.865230001,-4.717270727790001
621055.5811109999,4734454.71519,-6.633829712890001
617528.672901,4735490.53529,-7.887533059419999
614001.800979,4736526.3261400005,-14.8431030364
610474.964316,4737562.08839,-25.9646631989
606948.162043,4738597.82265,-40.0490830281
603421.39307,4739633.52956,-45.9759325731
599894.656464,4740669.20976,-46.002071361700004
596367.951297,4741704.86388,-44.0439324967
592841.276497,4742740.49254,-39.1183931206
589314.631225,4743776.09638,-31.1362879173
585788.01442,4744811.676030001,-27.1142358682
582261.42518,4745847.23212,-27.6514527912
578734.862382,4746882.76528,-34.6322079806
575208.32521,4747918.27615,-40.5260842351
571681.8126279999,4748953.76535,-39.0451633594
568155.3236069999,4749989.23353,-28.7141894862
564628.85735,4751024.68129,-7.719644923810001
561102.412689,4752060.10929,16.4354350251
557575.988687,4753095.51815,17.0050204446
554049.5844899999,4754130.90849,-11.3551442183
550523.199024,4755166.28096,-46.6529787103
546996.8312939999,4756201.63618,-68.353197744
543470.480466,4757236.974780001,-72.0889895519
539944.1454060001,4758272.2974,-72.2968522811
536417.825217,4759307.60466,-80.5647818879
532891.518927,4760342.8972,-89.00336246260001
529365.225576,4761378.17565,-89.1476644037
525838.944129,4762413.44063,-78.0400787187
522312.67363800004,4763448.69278,-53.844696598199995
518786.41323199996,4764483.9327300005,-29.088092933200002
515260.161746,4765519.16111,-12.985602672799999
511733.91839899996,4766554.37855,-11.5672830202
508207.682038,4767589.5856800005,-25.5712576989
504681.45189300005,4768624.78314,-47.1249033091
501155.22682399995,4769659.971530001,-67.3001102745
497629.005846,4770695.15152,-84.1300273109
494102.78813299997,4771730.32373,-98.94492372120001
490576.572639,4772765.48876,-111.21871446700001
487050.35832,4773800.64727,-112.61751952200001
483524.14437,4774835.79991,-102.009107204
479997.929608,4775870.94726,-86.54432158899999
476471.713237,4776906.089980001,-70.84463704640001
472945.494165,4777941.22869,-56.2732054967
469419.271532,4778976.36404,-44.8333018322
465893.044257,4780011.4966400005,-37.3172498525
462366.81134300004,4781046.627119999,-29.336536483499998
458840.571946,4782081.756130001,-22.710180331999997
455314.32508100005,4783116.884269999,-16.7874965064
451788.069691,4784152.01221,-13.4110597147
448261.80480100005,4785187.14055,-11.7304026827
444735.529442,4786222.26993,-10.6464789154
441209.242729,4787257.40098,-7.26572453233
437682.943628,4788292.53432,-0.432068409762
434156.631188,4789327.670609999,4.15662031507
430630.30431499996,4790362.81046,6.78063110315
427103.96222,4791397.95449,6.881769865880001
423577.603821,4792433.10335,6.64187452264
420051.22819,4793468.25766,7.97301601282
416524.834332,4794503.41805,10.2750271301
412998.421257,4795538.58516,12.942656191900001
409471.98798000003,4796573.75962,13.8767792427
405945.5336,4797608.94205,14.1104592532
402419.05706799997,4798644.13308,14.756154179700001
398892.557418,4799679.33336,14.8605223574
395366.033692,4800714.54349,14.8274237665
391839.484934,4801749.76413,15.5789226674
388312.910196,4802784.9959,14.9620535346
384786.308462,4803820.23943,13.0315139857
381259.678719,4804855.49535,10.6545060612
377733.020038,4805890.764280001,7.48159071892
374206.331494,4806926.04688,3.3212266946
370679.612019,4807961.34375,2.36225707944
367152.86069899995,4808996.65554,2.03973597718
363626.07655399997,4810031.98288,5.709377894509999
360099.258532,4811067.32638,7.91726162823
356572.405738,4812102.6867,6.53559931349
353045.51720999996,4813138.06446,5.4110044660500005
669389.24291,4716404.2128099995,28.1773625531
665861.733603,4717440.5072800005,27.209585787199998
662334.273908,4718476.76382,28.289010935100002
658806.862784,4719512.983109999,30.7723691871
655279.499421,4720549.16574,37.9955165164
651752.182716,4721585.3123699995,43.864336673000004
648224.911721,4722621.42363,45.7203950862
644697.68542,4723657.5001300005,46.1403533226
641170.502953,4724693.54253,49.2403551165
637643.363238,4725729.5514400005,48.7294775715
634116.26543,4726765.52752,42.936807435700004
630589.208384,4727801.471369999,34.284073653600004
627062.1912649999,4728837.383640001,22.6794370417
623535.213017,4729873.26498,16.8869157466
620008.272667,4730909.11598,16.1991647046
616481.3693199999,4731944.9373,13.3999799556
612954.50194,4732980.7295699995,3.78515696856
609427.669571,4734016.49341,-11.4331999418
605900.871188,4735052.22947,-29.8442742258
602374.105921,4736087.93836,-40.3159292498
598847.372758,4737123.620730001,-44.4781610704
595320.670692,4738159.2772,-45.284274985799996
591793.998722,4739194.9084,-40.9762672265
588267.356004,4740230.51497,-31.4491073103
584740.7413979999,4741266.09754,-25.6609465177
581214.1540720001,4742301.6567400005,-25.5734536804
577687.592974,4743337.19321,-33.4775880272
574161.057134,4744372.70756,-41.156750033200005
570634.545662,4745408.20044,-41.369207861599996
567108.05745,4746443.67247,-34.1669521071
563581.591621,4747479.12429,-16.407288051
560055.147152,4748514.55652,2.8956452713
556528.723104,4749549.9698,9.71413384987
553002.318543,4750585.36477,-8.349831752839998
549475.93239,4751620.74204,-40.8982792312
545949.563799,4752656.10225,-68.2917560827
542423.211627,4753691.44603,-79.9008036
538896.875116,4754726.774019999,-84.9006075262
535370.5530600001,4755762.08684,-94.40349655959999
531844.244713,4756797.38512,-102.579610309
528317.948881,4757832.6695,-100.59572260600001
524791.664755,4758867.9406,-85.4692915184
521265.39138100005,4759903.19906,-57.7268876692
517739.127657,4760938.44551,-30.5641874291
514212.87264300004,4761973.68057,-15.299251791
510686.625401,4763008.90489,-16.6845563662
507160.384925,4764044.11907,-32.6079470456
503634.15029300004,4765079.32378,-52.558455806400005
500107.920509,4766114.51961,-72.3442395666
496581.69458599994,4767149.707219999,-87.9317454957
493055.471618,4768184.88723,-99.71422834959999
489529.250479,4769220.060269999,-110.34053868299999
486003.03035,4770255.226980001,-111.981152044
482476.810192,4771290.38797,-102.522949417
478950.589049,4772325.54389,-86.72064865950001
475424.36589399993,4773360.69537,-69.8602464773
471898.13978100003,4774395.84302,-53.722161822299995
468371.909771,4775430.98749,-42.6405102496
464845.674932,4776466.12941,-35.4750344826
461319.43418599997,4777501.2694,-27.3320960075
457793.186612,4778536.40809,-21.6224955983
454266.93121899996,4779571.54612,-15.6261707475
450740.66702299996,4780606.684119999,-12.189910983299999
447214.3931229999,4781641.82272,-11.7227902098
443688.10846899997,4782676.96255,-11.7641664465
440161.812096,4783712.10422,-8.878328315489998
436635.50304399995,4784747.24839,-2.8077181378500002
433109.180359,4785782.3956699995,2.07654771339
429582.84309399995,4786817.54672,5.8204376273800005
426056.490154,4787852.70213,5.59314573961
422530.12068,4788887.86256,4.25273171238
419003.733667,4789923.028630001,4.87661673747
415477.328115,4790958.20097,7.2786055411
411950.903107,4791993.38021,10.6618115726
408424.457656,4793028.567,12.307836022
404897.99070300005,4794063.76193,12.9589651604
401371.50135100004,4795098.96567,12.5906890924
397844.98862899997,4796134.17882,11.2181831887
394318.451576,4797169.40204,10.371979721799999
390791.889157,4798204.63594,10.3663051379
387265.300422,4799239.88115,9.720036901439999
383738.684427,4800275.13832,7.950273552580001
380212.040155,4801310.40807,6.0152192294
376685.366674,4802345.69102,4.31318325676
373158.66298200004,4803380.987819999,1.61589104845
369631.928082,4804416.29909,0.993374885957
366105.161059,4805451.625440001,2.43996700625
362578.360852,4806486.967540001,7.8541274560600005
359051.526635,4807522.32601,9.86577240916
355524.657283,4808557.70147,9.21693360497
351997.751905,4809593.09456,8.74983032635
668341.842676,4712858.62793,26.430654359200002
664814.342106,4713894.92069,26.8033797568
661286.890886,4714931.17574,28.2177085259
657759.48797,4715967.3937,31.923502078400002
654232.132394,4717003.5752,36.7407352951
650704.823273,4718039.72089,40.939513785
647177.559507,4719075.83139,45.2268952008
643650.3402239999,4720111.90735,44.0737285005
640123.164483,4721147.94936,48.569061733599995
636596.031125,4722183.9581,49.118545585
633068.939372,4723219.934169999,46.19655531
629541.888228,4724255.878219999,42.448788238
626014.876551,4725291.79088,37.8545538052
622487.9035819999,4726327.67277,39.2365782803
618960.9681909999,4727363.52453,43.4204992186
615434.0694810001,4728399.3468,42.1163103277
611907.206486,4729435.1402,30.319332961599997
608380.3781689999,4730470.90537,7.39943722234
604853.583651,4731506.64293,-18.9342534013
601326.82191,4732542.35353,-35.0561563649
597800.0919260001,4733578.03778,-43.202396880500004
594273.392765,4734613.69632,-44.7617411968
590746.7234199999,4735649.3298,-41.6821010216
587220.083044,4736684.93882,-33.7563845365
583693.470492,4737720.5240400005,-26.4183010722
580166.8849279999,4738756.08606,-25.5846163767
576640.325296,4739791.62554,-32.239014516
573113.790696,4740827.1431,-40.5547544835
569587.280009,4741862.6393800005,-43.1436264611
566060.792498,4742898.114990001,-36.699921864000004
562534.326981,4743933.57058,-23.7362849019
559007.882508,4744969.00678,-9.846534141989999
555481.4582079999,4746004.4242,3.00894884226
551955.053069,4747039.8235,-5.23836655491
548428.666084,4748075.2053,-33.1019936184
544902.296326,4749110.57022,-61.2379853018
541375.9428,4750145.91891,-77.8457945007
537849.604516,4751181.25197,-89.0643474617
534323.280493,4752216.570069999,-103.320560232
530796.969828,4753251.873819999,-111.79989493299999
527270.671475,4754287.16385,-107.55361825899999
523744.384469,4755322.44079,-90.5323811631
520218.10785100004,4756357.70527,-62.4165629308
516691.84067,4757392.95794,-37.4542202358
513165.581979,4758428.1994199995,-22.904405041599997
509639.33068500005,4759463.43031,-25.3175349122
506113.08593199996,4760498.65129,-40.8418839721
502586.84671499993,4761533.86295,-59.3681741954
499060.61196,4762569.06595,-77.26735040199999
495534.380904,4763604.2609,-90.38500080530001
492008.15241000004,4764639.44844,-100.919548024
488481.92549799994,4765674.62921,-110.081877114
484955.69934700005,4766709.803830001,-111.68694578899999
481429.47283900005,4767744.97291,-102.73272382100001
477903.24501199997,4768780.13712,-87.0853599459
474377.01498800004,4769815.29706,-68.6600791819
470850.78166700003,4770850.45338,-50.6784807538
467324.54418100003,4771885.6067,-38.7006792621
463798.301518,4772920.75765,-30.9920557579
460272.052674,4773955.9068599995,-24.1660517942
456745.796722,4774991.05497,-20.6213347841
453219.53267,4776026.2026,-14.9914741871
449693.259529,4777061.35039,-10.9226300026
446166.97639399994,4778096.4989599995,-10.8272663409
442640.68221400003,4779131.64895,-11.0651264482
439114.376018,4780166.800980001,-9.173053466819999
435588.05692,4781201.95569,-4.97451197704
432061.72381000005,4782237.11371,0.436674035114
428535.375813,4783272.27566,3.9535802826
425009.01198400004,4784307.44218,3.4281200689499998
421482.63123299996,4785342.6139,2.03426338549
417956.232702,4786377.79145,2.2451141802200003
414429.815312,4787412.97547,4.2167974115
410903.378143,4788448.16656,7.702203709369999
407376.92020500003,4789483.36538,10.323295575
403850.440589,4790518.57255,11.682950233900002
400323.93824,4791553.7887,9.60671072803
396797.41226300003,4792589.01447,6.4530665532
393270.861614,4793624.25048,4.81407205181
389744.285334,4794659.49737,4.6860424172
386217.68247,4795694.75575,3.82918717193
382691.051996,4796730.026269999,2.02686723171
379164.392971,4797765.30956,1.32960258962
375637.70445900003,4798800.60626,1.1293645354700002
372110.985454,4799835.91697,0.18857130534400002
368584.235032,4800871.24235,-0.104314735011
365057.452125,4801906.58302,3.2563948253099997
361530.63574299996,4802941.93961,8.9441896211
358003.785058,4803977.31274,10.4318654886
354476.898941,4805012.70307,11.7976986866
350949.976501,4806048.1112,13.5485613588
667294.449426,4709313.05465,19.641304688199998
663766.9574020001,4710349.345430001,23.1452804669
660239.514384,4711385.5987,25.089886468200003
656712.119396,4712421.81506,28.728226801599998
653184.771543,4713457.9951599995,32.5790526783
649657.469712,4714494.13963,37.1909320163
646130.213096,4715530.2491,43.529443028500005
642603.000595,4716566.3242,44.3059898338
639075.831337,4717602.36558,49.1168455307
635548.7042350001,4718638.3738400005,48.5300333465
632021.618431,4719674.349640001,46.1519553924
628494.572848,4720710.2936,45.5654175843
624967.56664,4721746.20636,43.8285953131
621440.5986680001,4722782.08854,48.832271463000005
617913.668099,4723817.940780001,59.993765242799995
614386.773805,4724853.76371,65.3894004286
610859.91504,4725889.55796,52.857789394499996
607333.090615,4726925.32418,24.9078198291
603806.299644,4727961.06298,-8.07348093871
600279.541251,4728996.77499,-29.7326347508
596752.814264,4730032.46085,-40.7780876523
593226.117815,4731068.12119,-43.7007032286
589699.4509729999,4732103.75665,-42.0159354715
586172.812732,4733139.36785,-34.9872919637
582646.202095,4734174.95542,-27.5488430617
579119.618071,4735210.52,-26.494703161500002
575593.05975,4736246.06223,-30.771886326700002
572066.5260770001,4737281.58271,-38.140211485
568540.016155,4738317.0821,-42.4873598613
565013.529017,4739352.56101,-38.478076908
561487.0636270001,4740388.0201,-30.9267836919
557960.6190300001,4741423.459969999,-19.2267418852
554434.1942779999,4742458.88127,-5.05884273189
550907.7884279999,4743494.28462,-6.811121408380001
547381.400394,4744529.67067,-29.2250812738
543855.02932,4745565.040019999,-54.2896769946
540328.674208,4746600.39332,-72.9018576746
536802.333988,4747635.73121,-89.4686341092
533276.007824,4748671.05429,-107.572458721
529749.6946609999,4749706.36322,-115.965758846
526223.393523,4750741.65864,-110.690201646
522697.103441,4751776.94114,-92.48924357780001
519170.823528,4752812.21138,-67.1517370519
515644.55267700006,4753847.4699800005,-44.714795093
512118.290014,4754882.717569999,-32.1090022939
508592.034593,4755917.95479,-34.8581163487
505065.785326,4756953.18225,-46.7860425783
501539.54128100007,4757988.40061,-63.552680506
498013.30153199995,4759023.61049,-79.5035193105
494487.065008,4760058.8125,-91.16645721329999
490960.830871,4761094.00731,-101.993720702
487434.598064,4762129.1955,-110.918926162
483908.36560799996,4763164.37775,-112.836277682
480382.13253400003,4764199.55466,-104.142726376
476855.897952,4765234.726869999,-87.0704135491
473329.66075200005,4766269.895,-68.0897141753
469803.420059,4767305.05971,-49.2426716815
466277.174925,4768340.2216,-33.987321236
462750.92426000006,4769375.38131,-24.956275076599997
459224.667205,4770410.53946,-18.9207324515
455698.40268100007,4771445.69671,-16.868457974200002
452172.12976599997,4772480.85366,-12.595880762
448645.84754499997,4773516.01095,-9.532761910169999
445119.55495699996,4774551.16922,-9.58044304205
441593.251098,4775586.3291,-9.56138112316
438066.93491999997,4776621.49119,-8.114999873130001
434540.605456,4777656.656169999,-5.89557580747
431014.261821,4778691.824630001,-2.8752510061699996
427487.902986,4779726.99723,-1.05062268918
423961.527924,4780762.17457,-0.7650246222229999
420435.135771,4781797.3573,-0.84529386744
416908.725438,4782832.54606,-0.17224197761399998
413382.296071,4783867.74145,1.3116294841
409855.846593,4784902.944130001,3.97944604061
406329.376088,4785938.154709999,7.576170134089999
402802.883568,4786973.37383,8.10496234508
399276.368051,4788008.6021300005,4.9554891112
395749.82856,4789043.84022,1.3335829977200002
392223.264205,4790079.08875,-0.276712859067
388696.67386700003,4791114.34834,-0.936470011424
385170.056592,4792149.61962,-1.9393851181400001
381643.411579,4793184.90323,-2.15505914865
378116.737656,4794220.19978,-1.7265767747799998
374590.033959,4795255.509930001,-1.42589972861
371063.299404,4796290.834290001,-1.4886779137700001
367536.533216,4797326.1735,-1.28172032645
364009.73416999995,4798361.52819,2.47063690436
360482.901504,4799396.898990001,6.28249050523
356956.034157,4800432.28652,8.965878676910002
353429.131075,4801467.691430001,13.7862513026
349902.191437,4802503.11434,17.508786160499998
666247.063605,4705767.4938199995,12.233705649600001
662719.579868,4706803.78234,17.3316479365
659192.144933,4707840.03352,20.6995114483
655664.757746,4708876.24798,24.562780764499998
652137.417333,4709912.42636,28.0276816075
648610.122725,4710948.56931,35.0134006301
645082.873036,4711984.67744,41.178441225300006
641555.667161,4713020.7514,44.7061084596
638028.5041479999,4714056.791809999,48.7076749254
634501.3831310001,4715092.799319999,48.494403767799994
630974.303021,4716128.774540001,47.70137796229999
627447.262963,4717164.71811,49.5041598784
623920.261806,4718200.63066,47.9757351461
620393.298705,4719236.51284,53.699945468500005
616866.372674,4720272.36525,68.0602898654
613339.482805,4721308.18855,73.3374490948
609812.627972,4722343.98336,57.462453841599995
606285.807282,4723379.7503,29.486104221199998
602759.0196939999,4724415.4900400005,0.09697453158819999
599232.264403,4725451.20317,-24.4967765027
595705.5403069999,4726486.89034,-38.262231531
592178.846385,4727522.55217,-43.473079193400004
588652.1817739999,4728558.18931,-41.7817298345
585125.545541,4729593.80239,-35.7533702362
581598.936534,4730629.39201,-28.4529258739
578072.353908,4731664.95885,-25.723036356799998
574545.7966720001,4732700.5035,-27.808194288200003
571019.263845,4733736.02662,-34.5622515439
567492.754447,4734771.52881,-40.8721915161
563966.267509,4735807.01073,-41.8202863798
560439.8020649999,4736842.473,-37.3434761013
556913.3571560001,4737877.916259999,-27.829871154499997
553386.931754,4738913.34112,-16.3629545901
549860.5249140001,4739948.7482199995,-15.3363931959
546334.1356939999,4740984.13821,-31.5134582739
542807.763084,4742019.5117,-52.301408520100004
539281.406158,4743054.86931,-69.1451393726
535755.063841,4744090.2117099995,-86.95350327959999
532228.735295,4745125.53949,-105.18168489899999
528702.419457,4746160.85331,-114.771313643
525176.11535,4747196.15378,-110.188197864
521649.82207700005,4748231.44155,-93.0954601024
518123.538594,4749266.7172300005,-69.70349929439999
514597.263942,4750301.98147,-49.4601733894
511070.997167,4751337.23488,-39.5083358469
507544.73731999996,4752372.4781,-40.2075539236
504018.483385,4753407.7117800005,-48.0084860904
500492.234349,4754442.93652,-61.9645923966
496965.989283,4755478.152969999,-76.9653188809
493439.747263,4756513.36176,-90.3461742594
489913.50722200004,4757548.56351,-103.09610263399999
486387.268324,4758583.75885,-113.47067624600001
482861.029436,4759618.948419999,-115.73781288100001
479334.78966099996,4760654.13284,-105.97991318700001
475808.548029,4761689.31276,-86.6602882226
472282.303579,4762724.48878,-66.962140784
468756.05528000003,4763759.6615699995,-47.738527066
465229.80225600005,4764794.83172,-30.3338938202
461703.543413,4765829.99988,-18.982834318800002
458177.277889,4766865.166680001,-12.0419710898
454651.00467700005,4767900.33275,-10.649974611000001
451124.72270100005,4768935.49873,-9.326799666160001
447598.431117,4769970.66524,-8.646916919810002
444072.128936,4771005.8329,-8.815470602689999
440545.815176,4772041.00236,-8.68145237366
437019.48878500005,4773076.17423,-7.910712115639999
433493.14886899997,4774111.34916,-7.18702297388
429966.79446199996,4775146.52778,-6.460629931540001
426440.42453200003,4776181.7107,-5.99560039023
422914.03820300003,4777216.898569999,-5.37337598452
419387.634377,4778252.09201,-4.71259696015
415861.21219,4779287.29166,-3.0575508190400003
412334.770558,4780322.49815,-2.0935204269599996
408808.30855300004,4781357.7120900005,-0.00893625269125
405281.825253,4782392.9341400005,3.2587531458599996
401755.319669,4783428.164919999,2.44712280229
398228.790815,4784463.40505,-0.552041095077
394702.23763600003,4785498.65517,-3.1415078891
391175.65931300004,4786533.91591,-4.48086323258
387649.054726,4787569.1879,-6.021381143459999
384122.422992,4788604.47177,-6.737490654019999
380595.763079,4789639.7681599995,-5.02730085314
377069.074117,4790675.07769,-3.1320683439200003
373542.355011,4791710.40098,-1.9258559816299998
370015.604825,4792745.73869,-2.30311212558
366488.822553,4793781.09143,-2.23206645692
362962.00734899996,4794816.45983,-0.005399238937819999
359435.158065,4795851.84454,3.2419134649
355908.273867,4796887.246169999,7.719687929910001
352381.35369699995,4797922.66536,14.1600618695
348854.396657,4798958.10274,19.661124119300002
665199.6852300001,4702221.94409,8.235296962080001
661672.2096739999,4703258.23004,12.8129179826
658144.782636,4704294.47884,16.611032849100003
654617.402981,4705330.69113,19.841137105399998
651090.0698810001,4706366.86753,22.1387543159
647562.782287,4707403.008669999,30.253098109299998
644035.539309,4708439.11519,38.4158065576
640508.339835,4709475.18772,44.1115855223
636981.182986,4710511.2269,47.852616130600005
633454.0678140001,4711547.23335,49.326487155500004
629926.993227,4712583.20771,50.1760917187
626399.9584390001,4713619.15061,51.1450657018
622872.962295,4714655.06269,53.069815665600004
619346.003871,4715690.94456,62.4179743604
615819.08225,4716726.79687,76.3899437603
612292.196371,4717762.62026,75.08123413359999
608765.345403,4718798.41534,55.544480318199994
605238.528222,4719834.18275,30.383242138099998
601711.743935,4720869.9231199995,2.9190916702700003
598184.991505,4721905.63709,-22.787049473200003
594658.270051,4722941.32529,-37.209048974699996
591131.57855,4723976.98833,-42.656376316199996
587604.915983,4725012.62689,-41.7338052833
584078.2814859999,4726048.24155,-36.9097752909
580551.6740550001,4727083.83296,-27.949819890100002
577025.092615,4728119.40175,-23.2078427223
573498.536245,4729154.9485599995,-23.854945516100003
569972.004035,4730190.47402,-31.088551272399997
566445.495002,4731225.978759999,-40.0368922796
562919.0080949999,4732261.4634,-43.6253439372
559392.542422,4733296.92858,-40.3317550383
555866.096942,4734332.37493,-33.7951595424
552339.670701,4735367.80308,-26.8101193177
548813.262821,4736403.21366,-27.079250725300003
545286.8721329999,4737438.6073,-37.052793482199995
541760.4978489999,4738473.98464,-51.0824797421
538234.138962,4739509.3463,-63.548307166899995
534707.794394,4740544.69291,-81.18790057560001
