X,Y,Z,formation,formationID
433988.98941,4781040.98177,4550.0452,sea_AU,1
434948.30175,4780727.04978,4560.56939,sea_AU,1
435908.28033,4780411.86035,4566.5235,sea_AU,1
436868.14242,4780097.62759,4568.3055,sea_AU,1
437827.9002,4779783.24022,4567.93425,sea_AU,1
438787.55365,4779468.69825,4567.86,sea_AU,1
439747.86106,4779154.00939,4566.078,sea_AU,1
440707.29467,4778840.2694,4555.65775,sea_AU,1
441666.62429,4778526.37482,4493.63153,sea_AU,1
442626.61883,4778211.22171,4458.613,sea_AU,1
443585.7402,4777897.01784,4423.77416,sea_AU,1
444545.51563,4777582.6665,4281.13843,sea_AU,1
445504.4289,4777268.15337,4240.51625,sea_AU,1
446463.98608,4776954.6038,4182.42008,sea_AU,1
447423.44934,4776639.78815,4223.79961,sea_AU,1
448382.79876,4776325.92898,4207.42154,sea_AU,1
449342.04438,4776011.91501,4258.28205,sea_AU,1
450301.18619,4775697.74625,4315.47682,sea_AU,1
451260.22418,4775383.4227,4476.06027,sea_AU,1
452219.15834,4775068.94436,4558.92772,sea_AU,1
453177.98865,4774754.31124,4623.61136,sea_AU,1
454137.46417,4774440.64051,4645.11267,sea_AU,1
455096.07847,4774126.80901,4605.51737,sea_AU,1
456055.34685,4773812.82837,4572.4286,sea_AU,1
457013.75407,4773498.68721,4486.19614,sea_AU,1
457972.81526,4773184.39667,4496.14935,sea_AU,1
458931.77283,4772869.95113,4492.26088,sea_AU,1
459890.61922,4772556.4619,4360.79308,sea_AU,1
460849.36968,4772241.70637,4281.27059,sea_AU,1
461807.25196,4771927.90225,4280.00537,sea_AU,1
462766.54561,4771613.95294,4315.48202,sea_AU,1
463724.97861,4771299.84375,4277.70511,sea_AU,1
464683.30827,4770985.57958,4309.86055,sea_AU,1
465641.52813,4770672.27175,4328.55225,sea_AU,1
466600.40842,4770357.70192,4348.1884,sea_AU,1
467558.42207,4770044.08403,4359.30809,sea_AU,1
468517.08976,4769730.31521,4412.3857,sea_AU,1
469474.89733,4769416.38727,4484.08892,sea_AU,1
470433.35884,4769102.30818,4498.96417,sea_AU,1
471391.71723,4768788.07388,4450.50862,sea_AU,1
472349.96728,4768474.79571,4536.40028,sea_AU,1
473307.36271,4768160.24762,4557.33061,sea_AU,1
474265.40704,4767846.6592,4852.40679,sea_AU,1
475223.34856,4767532.9156,4973.40979,sea_AU,1
476181.94399,4767219.01988,5046.3812,sea_AU,1
477139.67982,4766904.96582,5145.4307,sea_AU,1
478097.30869,4766591.8679,5498.15978,sea_AU,1
479055.59562,4766277.50619,5549.99148,sea_AU,1
480013.01928,4765964.09783,5560.17041,sea_AU,1
480971.09696,4765650.53675,5585.37977,sea_AU,1
481928.31555,4765336.81797,5614.92979,sea_AU,1
482886.18805,4765022.94623,5631.97684,sea_AU,1
483843.95793,4764708.9191,5582.03407,sea_AU,1
493848.57571,4761431.65614,6843.70527,base_PA,8
494805.92588,4761118.07307,6516.48844,base_PA,8
495763.17393,4760804.33441,5788.82007,base_PA,8
496719.564,4760490.43975,4885.00623,base_PA,8
497676.60739,4760177.50139,4158.45886,base_PA,8
498633.54925,4759863.29612,3938.74588,base_PA,8
499590.38888,4759550.04662,3925.91209,base_PA,8
500547.1267,4759236.64154,4121.52447,base_PA,8
501503.7627,4758923.08091,4422.98934,base_PA,8
502461.05296,4758610.47573,4595.90374,base_PA,8
503417.48544,4758296.60386,4697.73808,base_PA,8
504373.81688,4757983.68777,4577.11515,base_PA,8
505330.80133,4757669.50412,2890.42329,base_PA,8
506286.92954,4757356.27682,2659.79212,base_PA,8
507243.71166,4757042.89304,2811.0825,base_PA,8
508199.63678,4756729.35455,2920.1124,base_PA,8
509156.21743,4756416.77067,2989.46282,base_PA,8
510112.6949,4756102.91969,2949.46387,base_PA,8
511069.07281,4755790.02428,2993.91753,base_PA,8
512025.34943,4755476.97309,3067.48846,base_PA,8
512981.52474,4755163.76615,3059.20449,base_PA,8
513937.59874,4754850.40345,2943.91207,base_PA,8
514893.5714,4754536.88499,2272.01288,base_PA,8
515849.44274,4754223.21078,2293.21051,base_PA,8
516805.97091,4753910.49001,2257.71307,base_PA,8
517761.64304,4753597.61552,2260.64149,base_PA,8
518717.96555,4753283.47156,2350.59091,base_PA,8
519673.43914,4752971.39681,2359.9672,base_PA,8
520629.56303,4752658.05234,2558.40775,base_PA,8
521584.83097,4752344.55467,2790.28084,base_PA,8
522540.7569,4752032.00972,3232.09447,base_PA,8
523496.57761,4751718.19747,3644.83614,base_PA,8
524452.30179,4751405.34059,3807.09742,base_PA,8
525407.92517,4751092.32774,3856.70384,base_PA,8
526363.44773,4750779.15895,3610.39074,base_PA,8
527318.86947,4750465.8342,3589.93544,base_PA,8
528274.19572,4750153.46484,3714.87145,base_PA,8
529229.41596,4749839.82819,3817.10024,base_PA,8
530185.29551,4749527.14307,4061.83591,base_PA,8
531140.32006,4749214.30576,4492.11637,base_PA,8
532095.99847,4748901.3084,4202.7529,base_PA,8
533050.82194,4748588.1591,3953.62173,base_PA,8
534006.29916,4748274.84951,3432.39633,base_PA,8
534960.92811,4747962.49958,3211.59094,base_PA,8
535916.20429,4747648.87777,3132.82134,base_PA,8
536871.3868,4747336.21114,3325.37386,base_PA,8
537826.46901,4747023.38836,3452.11004,base_PA,8
538781.4509,4746710.40942,3141.68159,base_PA,8
539736.33248,4746397.27432,3641.51668,base_PA,8
540691.12143,4746085.09442,3420.35906,base_PA,8
541645.80251,4745771.64704,3132.82848,base_PA,8
542600.3913,4745459.15485,2895.56346,base_PA,8
543554.8801,4745146.50653,2844.20494,base_PA,8
544510.02274,4744833.69635,2878.92473,base_PA,8
545464.31145,4744520.73564,2549.34108,base_PA,8
546419.25392,4744207.61283,2542.31515,base_PA,8
547373.35149,4743895.45109,2469.94259,base_PA,8
548328.10307,4743583.12701,2396.96523,base_PA,8
549282.74552,4743269.53522,2098.97474,base_PA,8
550237.29734,4742956.89842,1774.53268,base_PA,8
551191.00547,4742645.2232,1585.58944,base_PA,8
552145.35788,4742332.27381,1635.05405,base_PA,8
553099.61046,4742019.16807,1771.1944,base_PA,8
554053.77346,4741707.01734,2041.4837,base_PA,8
555008.57996,4741393.59183,2478.45683,base_PA,8
555962.54374,4741081.12829,2891.50241,base_PA,8
556916.40802,4740768.50842,3157.85521,base_PA,8
557870.17276,4740455.73221,3561.525,base_PA,8
558824.60242,4740143.90345,3940.51822,base_PA,8
559778.16823,4739830.81446,3654.69115,base_PA,8
560732.39921,4739518.67268,3269.01662,base_PA,8
561685.77775,4739206.38227,3451.72034,base_PA,8
562639.81019,4738893.92749,3838.47349,base_PA,8
563593.74333,4738581.31615,4158.43318,base_PA,8
564546.82411,4738268.55656,4491.85922,base_PA,8
565500.55864,4737955.63223,4844.85061,base_PA,8
566454.20646,4737643.66271,5154.2473,base_PA,8
567407.75529,4737331.53664,5286.70501,base_PA,8
568361.20512,4737019.25402,5255.69404,base_PA,8
569315.29562,4736705.69459,5118.62569,base_PA,8
570268.56056,4736394.21013,4863.01813,base_PA,8
571221.71329,4736081.45779,4598.42857,base_PA,8
572174.76697,4735768.54891,4413.30204,base_PA,8
573128.4882,4735456.58544,4376.73095,base_PA,8
574081.35799,4735144.47475,4425.18745,base_PA,8
575034.88168,4734832.19787,4665.1797,base_PA,8
575987.554,4734519.77401,4555.13156,base_PA,8
576940.88011,4734207.18373,4336.03516,base_PA,8
577894.12222,4733895.54805,4242.5896,base_PA,8
578846.49839,4733582.65441,4365.71776,base_PA,8
579799.5434,4733270.70535,4334.35022,base_PA,8
580752.48991,4732958.59954,4475.31827,base_PA,8
581705.33791,4732646.33698,4737.31548,base_PA,8
582658.0874,4732333.91768,4973.78593,base_PA,8
583610.73835,4732021.34165,5072.91209,base_PA,8
584564.05909,4731709.70934,5130.6136,base_PA,8
585516.52937,4731397.93107,5302.54472,base_PA,8
586468.88499,4731084.88471,5516.09952,base_PA,8
587421.91079,4730772.78172,5639.40718,base_PA,8
588374.08622,4730460.53315,5775.15746,base_PA,8
589326.93246,4730149.2277,5956.59542,base_PA,8
590278.91155,4729836.66557,6091.80216,base_PA,8
591231.56172,4729525.04633,6209.89466,base_PA,8
592183.34443,4729212.17065,6222.22161,base_PA,8
593135.79848,4728900.23761,6158.52808,base_PA,8
594088.15452,4728588.14763,5714.64229,base_PA,8
595040.41255,4728275.9007,5264.4077,base_PA,8
595992.59085,4727964.60818,3770.27348,base_PA,8
596944.653,4727652.04736,3513.2456,base_PA,8
597896.63575,4727340.44095,3329.22394,base_PA,8
598848.52081,4727028.67761,3281.20156,base_PA,8
599800.30816,4726716.75734,3200.85751,base_PA,8
600752.74937,4726404.66715,2950.62703,base_PA,8
601704.34123,4726092.4329,2662.37765,base_PA,8
602655.85492,4725781.15308,2227.51213,base_PA,8
603608.00292,4725468.59162,1916.15672,base_PA,8
604559.32161,4725156.99784,1676.34076,base_PA,8
605511.29426,4724845.23354,1309.49453,base_PA,8
606463.16941,4724533.31207,996.32288,base_PA,8
607414.19574,4724221.24731,865.41122,base_PA,8
608365.87589,4723909.01166,588.90793,base_PA,8
609317.47936,4723597.73021,516.41471,base_PA,8
610268.96461,4723285.18026,483.44609,base_PA,8
611220.37353,4722973.58453,455.71788,base_PA,8
612171.68524,4722661.83165,296.44734,base_PA,8
613122.89974,4722349.92163,393.44291,base_PA,8
614074.03878,4722038.96583,434.23991,base_PA,8
615025.05899,4721726.74155,420.84051,base_PA,8
615976.75505,4721415.45652,395.90948,base_PA,8
616927.60321,4721104.02921,394.13366,base_PA,8
617878.35447,4720792.44477,390.97683,base_PA,8
618829.73696,4720479.57652,414.52536,base_PA,8
619780.31701,4720168.78907,426.65625,base_PA,8
620731.5282,4719856.71757,438.93982,base_PA,8
621682.6656,4719545.60007,442.08054,base_PA,8
622632.9322,4719233.22968,512.28832,base_PA,8
623583.87609,4718921.79758,711.55552,base_PA,8
624534.72328,4718610.20813,741.37075,base_PA,8
625485.47375,4718298.46134,863.18469,base_PA,8
626436.15167,4717987.66855,823.74225,base_PA,8
627386.70886,4717675.60706,465.27442,base_PA,8
628337.19384,4717364.49958,446.762,base_PA,8
629287.55771,4717052.12341,443.23575,base_PA,8
484756.20315,4764410.17793,5557.45658,sea_PA,2
485713.77271,4764095.8474,5053.94802,sea_PA,2
486671.2371,4763782.47282,4517.08785,sea_PA,2
487628.59919,4763468.94287,4422.89282,sea_PA,2
488585.85896,4763155.25755,4334.14699,sea_PA,2
489543.0164,4762841.41686,4312.13855,sea_PA,2
490500.82585,4762528.53335,4279.45295,sea_PA,2
491457.77875,4762214.38183,4225.419,sea_PA,2
492415.3839,4761901.18724,4167.52925,sea_PA,2
493372.13097,4761587.83622,4083.67798,sea_PA,2
494329.53198,4761274.33057,4060.09024,sea_PA,2
495286.07496,4760960.66873,4112.46173,sea_PA,2
496243.27178,4760646.85204,4167.3206,sea_PA,2
497200.36594,4760333.9911,4190.373,sea_PA,2
498157.35866,4760019.86325,3996.26716,sea_PA,2
499114.24907,4759706.69116,3658.31903,sea_PA,2
500071.03768,4759393.3635,3449.50204,sea_PA,2
501027.72447,4759079.88028,3121.07276,sea_PA,2
501984.30944,4758766.24149,2937.99825,sea_PA,2
502940.79257,4758452.44716,2800.76792,sea_PA,2
503897.93016,4758139.60809,2704.84582,sea_PA,2
504854.20973,4757825.50253,2711.80528,sea_PA,2
505810.38854,4757512.35275,2546.78688,sea_PA,2
506767.22126,4757199.04657,2303.67827,sea_PA,2
507723.95238,4756885.5846,2205.77371,sea_PA,2
508679.82652,4756571.96796,2002.06512,sea_PA,2
509636.35626,4756259.3059,1985.07375,sea_PA,2
510592.78471,4755946.48806,1901.06284,sea_PA,2
511549.1097,4755632.40312,1897.05038,sea_PA,2
512505.33538,4755319.27375,1951.72362,sea_PA,2
513461.45976,4755005.98862,2075.02688,sea_PA,2
514417.48281,4754692.54773,2253.2603,sea_PA,2
515373.40744,4754380.06242,2246.96464,sea_PA,2
516329.98303,4754066.30794,2229.46317,sea_PA,2
517285.70546,4753753.51102,2242.15398,sea_PA,2
518241.32689,4753440.55835,2322.33433,sea_PA,2
519197.5986,4753126.33615,2319.77196,sea_PA,2
520153.02158,4752814.18323,2468.12272,sea_PA,2
521109.09473,4752500.76053,2659.46942,sea_PA,2
522065.06676,4752187.18186,2871.21483,sea_PA,2
523020.18724,4751874.56151,2944.4773,sea_PA,2
523975.96174,4751561.78236,3192.61709,sea_PA,2
524931.63072,4751247.73592,3385.99528,sea_PA,2
525887.20343,4750934.64485,3399.99808,sea_PA,2
526842.6804,4750622.50917,3451.437,sea_PA,2
527798.05165,4750309.1062,3532.41034,sea_PA,2
528754.07657,4749995.54359,3578.36144,sea_PA,2
529709.2517,4749682.93994,3623.05177,sea_PA,2
530664.32633,4749370.18036,3623.994,sea_PA,2
531620.05485,4749057.26077,3627.15408,sea_PA,2
532574.92841,4748744.1892,3636.171,sea_PA,2
533530.45576,4748430.95738,3590.61788,sea_PA,2
534485.1282,4748117.57383,3292.54423,sea_PA,2
535440.46104,4747805.14114,3162.71365,sea_PA,2
536395.69359,4747492.55228,3142.06918,sea_PA,2
537350.82585,4747179.80727,3310.60183,sea_PA,2
538305.85781,4746866.9061,3279.35074,sea_PA,2
539260.78944,4746553.84877,3169.09544,sea_PA,2
540215.62076,4746240.6353,3010.64371,sea_PA,2
541170.35953,4745928.37702,2898.05101,sea_PA,2
542124.99033,4745614.85125,2816.07826,sea_PA,2
543079.52894,4745302.28069,2739.67576,sea_PA,2
544034.72142,4744989.54833,2626.0198,sea_PA,2
544989.05996,4744676.66537,2648.92072,sea_PA,2
545944.05227,4744363.62038,2502.97121,sea_PA,2
546898.19959,4744051.53639,2457.16787,sea_PA,2
547852.99187,4743738.17878,2529.62399,sea_PA,2
548806.93957,4743425.78243,2254.24708,sea_PA,2
549761.54121,4743113.22357,1928.44402,sea_PA,2
550716.04305,4742800.50834,1627.808,sea_PA,2
551670.44507,4742487.63676,1588.87575,sea_PA,2
552624.74727,4742174.60883,1681.86274,sea_PA,2
553578.9598,4741862.5359,1904.39073,sea_PA,2
554533.06249,4741549.19527,2261.8087,sea_PA,2
555487.07586,4741236.80966,2486.85154,sea_PA,2
556440.98972,4740924.2677,2478.51178,sea_PA,2
557395.5574,4740611.56202,2490.65091,sea_PA,2
558349.28324,4740299.81863,2530.36352,sea_PA,2
559302.89866,4739986.80756,2553.72926,sea_PA,2
560257.16774,4739673.63241,2576.84105,sea_PA,2
561211.3488,4739361.41204,2634.39074,sea_PA,2
562164.67743,4739049.0431,2736.82827,sea_PA,2
563118.65995,4738736.50973,2724.381,sea_PA,2
564072.54315,4738423.81981,2741.38425,sea_PA,2
565026.33938,4738112.08467,2748.04744,sea_PA,2
565979.27112,4737799.09013,2736.5179,sea_PA,2
566932.86926,4737487.04203,2724.16568,sea_PA,2
567886.3555,4737173.72602,2706.66346,sea_PA,2
568839.75546,4736861.36483,2685.59726,sea_PA,2
569793.82249,4736549.94947,2663.74622,sea_PA,2
570747.02455,4736237.27508,2640.85718,sea_PA,2
571700.12757,4735924.44416,2616.33388,sea_PA,2
572653.89807,4735612.55871,2588.6921,sea_PA,2
573606.80312,4735299.41461,2559.09233,sea_PA,2
574559.62328,4734987.22535,2526.65251,sea_PA,2
575513.09731,4734674.86984,2478.07444,sea_PA,2
576466.47254,4734362.35757,2434.20903,sea_PA,2
577419.01115,4734050.80987,2397.61789,sea_PA,2
578372.18894,4733737.98421,2360.49289,sea_PA,2
579325.28298,4733426.11315,2382.2563,sea_PA,2
580278.27853,4733114.08534,2423.54227,sea_PA,2
581231.17558,4732801.90079,2441.37416,sea_PA,2
582183.97412,4732489.55949,2464.89581,sea_PA,2
583136.67414,4732177.06145,2509.85048,sea_PA,2
584089.29162,4731865.51804,2675.40273,sea_PA,2
585041.79473,4731552.70653,2706.93225,sea_PA,2
585994.96782,4731240.83857,2714.48348,sea_PA,2
586947.2905,4730928.82483,2648.98384,sea_PA,2
587899.51497,4730616.65438,2604.98774,sea_PA,2
588852.39325,4730304.31575,2588.15898,sea_PA,2
589804.42121,4729991.83173,2577.12172,sea_PA,2
590757.12018,4729680.29066,2565.7132,sea_PA,2
591709.7037,4729367.48127,2551.99255,sea_PA,2
592661.45462,4729055.63822,2525.95827,sea_PA,2
593613.85948,4728743.6264,2422.44115,sea_PA,2
594566.16634,4728431.45763,2331.92446,sea_PA,2
595518.37517,4728119.13192,2274.55445,sea_PA,2
596470.50435,4727807.76062,2143.43786,sea_PA,2
597422.53585,4727496.23238,2160.83984,sea_PA,2
598374.45091,4727183.43584,2086.26314,sea_PA,2
599326.28684,4726871.59373,2107.68203,sea_PA,2
600278.77664,4726559.58176,2069.71578,sea_PA,2
601230.41709,4726247.42566,2006.59289,sea_PA,2
602181.97929,4725936.22399,1901.66947,sea_PA,2
603134.17591,4725623.74075,1798.0276,sea_PA,2
604085.54311,4725312.22512,1749.30847,sea_PA,2
605037.5643,4725000.53902,1580.23899,sea_PA,2
605988.73663,4724688.70944,1215.93433,sea_PA,2
606940.56286,4724376.70915,953.90683,sea_PA,2
607892.29156,4724064.5517,751.1078,sea_PA,2
608843.94351,4723753.34846,418.30371,sea_PA,2
609795.47733,4723440.87672,281.36592,sea_PA,2
610746.18356,4723129.37347,265.33906,sea_PA,2
611698.29493,4722817.68451,270.17793,sea_PA,2
612649.55792,4722505.85269,235.17202,sea_PA,2
613600.72369,4722193.86373,215.325,sea_PA,2
614551.79222,4721881.71764,208.32916,sea_PA,2
615502.78556,4721570.52578,200.78091,sea_PA,2
616453.682,4721259.17678,195.0889,sea_PA,2
617405.21003,4720946.54415,189.85725,sea_PA,2
618355.93504,4720635.99214,186.74989,sea_PA,2
619307.29153,4720324.15625,183.6945,sea_PA,2
620257.80022,4720012.17852,180.19213,sea_PA,2
621208.9627,4719700.02803,176.10838,sea_PA,2
622159.30078,4719388.8473,179.685,sea_PA,2
623110.29292,4719077.49358,178.9425,sea_PA,2
624061.18836,4718765.9825,178.27425,sea_PA,2
625011.9871,4718454.31407,179.16525,sea_PA,2
625962.68911,4718142.48829,178.9425,sea_PA,2
626913.2944,4717830.50516,177.38325,sea_PA,2
627863.82738,4717519.47605,177.012,sea_PA,2
628814.23935,4717207.17824,175.23,sea_PA,2
484312.58286,4764555.70973,5654.53084,decoll,9
485270.19996,4764241.45118,6127.53138,decoll,9
486227.71182,4763928.14858,6404.66875,decoll,9
487185.12137,4763614.6906,6398.30006,decoll,9
488142.42862,4763301.07725,6407.85628,decoll,9
489100.38973,4762987.30993,6406.32851,decoll,9
490057.49229,4762673.38573,6308.75504,decoll,9
491014.4925,4762359.30618,6389.94887,decoll,9
491971.38885,4762046.18258,6435.00394,decoll,9
492928.93921,4761732.90455,6479.99994,decoll,9
493886.38748,4761419.47092,6458.10788,decoll,9
